dataset_id,respondent_id,n_matched_items,agreement_rate,agreement_se,cohens_kappa
ariadna,R_87RY6AJ1PMmBvrj,75,0.8133333333333334,0.0449921803905556,0.625
ariadna,R_8EM7YIuqubghD8o,75,0.8133333333333334,0.0449921803905556,0.6236559139784946
ariadna,R_8EpdhQIeaDdesGI,75,0.8133333333333334,0.0449921803905556,0.6268656716417912
ariadna,R_8FOiZUp2GKF0IyN,75,0.8133333333333334,0.0449921803905556,0.6268656716417912
ariadna,R_8XaL3ZIPvO00Mun,75,0.8133333333333334,0.0449921803905556,0.6233859397417504
ariadna,R_8c2shxJgVLo30fb,75,0.8133333333333334,0.0449921803905556,0.6214852198990628
ariadna,R_8eWJyqD7Eqgpu2y,75,0.8133333333333334,0.0449921803905556,0.6276595744680851
ariadna,R_8ez8mi49216S3HB,75,0.8133333333333334,0.0449921803905556,0.6268656716417911
ariadna,R_8im1SoTLO9KYzBL,75,0.8133333333333334,0.0449921803905556,0.6214852198990628
ariadna,R_8pQ36IUtNUZhEGl,75,0.8133333333333334,0.0449921803905556,0.6302816901408451
ariadna,R_8rSBrxWj9PfjBpY,75,0.8133333333333334,0.0449921803905556,0.6276595744680851
ariadna,R_8tfJpBz5wdmgffy,75,0.8133333333333334,0.0449921803905556,0.6153846153846154
ariadna,R_8xCXGsujKCqig7a,75,0.8133333333333334,0.0449921803905556,0.6195652173913044
ariadna,R_21cC7G3yleurDwd,75,0.8,0.04618802153517006,0.597495527728086
ariadna,R_21xfCJa28kBdVdv,75,0.8,0.04618802153517006,0.576271186440678
ariadna,R_2D27rty0mIAPfKQ,75,0.8,0.04618802153517006,0.5960502692998206
ariadna,R_2EiWEwnmrayqHNT,75,0.8,0.04618802153517006,0.597495527728086
ariadna,R_2Fn6U8vTkNkpm7V,75,0.8,0.04618802153517006,0.599216245101532
ariadna,R_2JJHZsJTOkexRMK,75,0.8,0.04618802153517006,0.600071098471383
ariadna,R_2MM6TmdkSW7hTd9,75,0.8,0.04618802153517006,0.5972073039742214
ariadna,R_2POjNYGYe1XGI7X,75,0.8,0.04618802153517006,0.5934224792193713
ariadna,R_2Q5hH6ySOuNxAjF,75,0.8,0.04618802153517006,0.5995016019935921
ariadna,R_2TGhmqN6HunKQgo,75,0.8,0.04618802153517006,0.6023329798515378
ariadna,R_2WAK71y2sWza7sd,75,0.8,0.04618802153517006,0.6003552397868562
ariadna,R_2Y1jGKkCBEwqhbP,75,0.8,0.04618802153517006,0.6003552397868562
ariadna,R_2c1QYtOt96NSgrG,75,0.8,0.04618802153517006,0.5989304812834226
ariadna,R_2cvaPbevpm1CHd6,75,0.8,0.04618802153517006,0.5980707395498394
ariadna,R_2ewxdwv6fC9ivJj,75,0.8,0.04618802153517006,0.5954692556634305
ariadna,R_2gwvcJg8uhJFe1P,75,0.8,0.04618802153517006,0.5997865528281752
ariadna,R_2m3OA3ucYBvKZIY,75,0.8,0.04618802153517006,0.5828698553948833
ariadna,R_2phDbmH4Il1bmbG,75,0.8,0.04618802153517006,0.5980707395498394
ariadna,R_2qOsSATZ9GYVzax,75,0.8,0.04618802153517006,0.6054016134689585
ariadna,R_2t9j4NJBVpdBAvT,75,0.8,0.04618802153517006,0.6006389776357829
ariadna,R_2vPhXINftN6rlgR,75,0.8,0.04618802153517006,0.5997865528281752
ariadna,R_823FhCiNX8bISdx,75,0.8,0.04618802153517006,0.5928338762214984
ariadna,R_83sF7nJJz9KFo9v,75,0.8,0.04618802153517006,0.600071098471383
ariadna,R_8771fLXevrRAHTW,75,0.8,0.04618802153517006,0.5928338762214984
ariadna,R_87AmkPWYNyY4mHL,75,0.8,0.04618802153517006,0.5997865528281752
ariadna,R_8BY5cTdiwFkn9zS,75,0.8,0.04618802153517006,0.6031746031746033
ariadna,R_8DYKZRpflEXoCLC,75,0.8,0.04618802153517006,0.6017699115044248
ariadna,R_8EGdRQ82vym1ggH,75,0.8,0.04618802153517006,0.5995016019935921
ariadna,R_8I5L0SYJdMQ0kMa,75,0.8,0.04618802153517006,0.5954692556634305
ariadna,R_8Jm9AsrOs9sHT3b,75,0.8,0.04618802153517006,0.597495527728086
ariadna,R_8KrPGyx7hP18yTp,75,0.8,0.04618802153517006,0.5631067961165049
ariadna,R_8Pvcpy9SRrt1O59,75,0.8,0.04618802153517006,0.6006389776357829
ariadna,R_8Q3oL4SqZ9hNHt3,75,0.8,0.04618802153517006,0.6017699115044248
ariadna,R_8VaVPJQd93Vtmys,75,0.8,0.04618802153517006,0.5901639344262296
ariadna,R_8ePnXarK2MCSfxD,75,0.8,0.04618802153517006,0.5997865528281752
ariadna,R_8hHkKOeNkLqCoJX,75,0.8,0.04618802153517006,0.5972073039742214
ariadna,R_8ijJSjFOKq2cwAJ,75,0.8,0.04618802153517006,0.597495527728086
ariadna,R_8kThrUREG6esjq5,75,0.8,0.04618802153517006,0.6017699115044248
ariadna,R_8mjT96t19twNfl7,75,0.8,0.04618802153517006,0.5928338762214984
ariadna,R_8rIJh0iBA2tFUbQ,75,0.8,0.04618802153517006,0.6006389776357829
ariadna,R_8wjlDfOoemwws3o,75,0.8,0.04618802153517006,0.5934224792193713
ariadna,R_8xSwW3DCAgayLpT,75,0.8,0.04618802153517006,0.6003552397868562
ariadna,R_8yDFQA7GhjuI0pz,75,0.8,0.04618802153517006,0.5862449429937479
ariadna,R_25FNci8Q7TkS7Dk,75,0.7866666666666666,0.04730359002897803,0.5738636363636362
ariadna,R_2GczN9xvrjCjfZT,75,0.7866666666666666,0.04730359002897803,0.5735607675906182
ariadna,R_2H14IfLum0BlngO,75,0.7866666666666666,0.04730359002897803,0.5652173913043478
ariadna,R_2HtMGWZugWsBtob,75,0.7866666666666666,0.04730359002897803,0.5729537366548042
ariadna,R_2KCNIApS3msjNWi,75,0.7866666666666666,0.04730359002897803,0.5744680851063829
ariadna,R_2Mne9CihMHmgysK,75,0.7866666666666666,0.04730359002897803,0.5642701525054465
ariadna,R_2R4rFl6tFq91fFP,75,0.7866666666666666,0.04730359002897803,0.5738636363636362
ariadna,R_2X4gOahRLKRolMU,75,0.7866666666666666,0.04730359002897803,0.5714285714285713
ariadna,R_2flLwTb43iToB98,75,0.7866666666666666,0.04730359002897803,0.5738636363636362
ariadna,R_2lrUN5u8HzZepq5,75,0.7866666666666666,0.04730359002897803,0.5708154506437767
ariadna,R_2qflo5p3ivXIlSp,75,0.7866666666666666,0.04730359002897803,0.5558845299777941
ariadna,R_2uHsLGAKB9Uc37B,75,0.7866666666666666,0.04730359002897803,0.5471698113207546
ariadna,R_2uvzoqA6wBhXw22,75,0.7866666666666666,0.04730359002897803,0.5723449750534568
ariadna,R_81Fh0m6hPrh76Pq,75,0.7866666666666666,0.04730359002897803,0.5558845299777941
ariadna,R_81iUKhpwRlKw3Pb,75,0.7866666666666666,0.04730359002897803,0.57416607523066
ariadna,R_84OxMBM9TQBvUdC,75,0.7866666666666666,0.04730359002897803,0.57416607523066
ariadna,R_874icJLJcBqLk5W,75,0.7866666666666666,0.04730359002897803,0.5759717314487631
ariadna,R_8IYPStyRNYkHe8l,75,0.7866666666666666,0.04730359002897803,0.5642701525054465
ariadna,R_8Iaxfx60x22BImL,75,0.7866666666666666,0.04730359002897803,0.5558845299777941
ariadna,R_8QFfbGCFxRVxivc,75,0.7866666666666666,0.04730359002897803,0.5717344753747322
ariadna,R_8gOr8gS1SyzgxTe,75,0.7866666666666666,0.04730359002897803,0.5726495726495725
ariadna,R_8kuobey26n3rLk5,75,0.7866666666666666,0.04730359002897803,0.5726495726495725
ariadna,R_8qUJB0Z6jQlWsP7,75,0.7866666666666666,0.04730359002897803,0.5735607675906184
ariadna,R_8rBle3LDguEn0dX,75,0.7866666666666666,0.04730359002897803,0.567411679884643
ariadna,R_8sEgrl4bwOxOieB,75,0.7866666666666666,0.04730359002897803,0.5735607675906184
ariadna,R_8tLQ0nAS0YOdUDt,75,0.7866666666666666,0.04730359002897803,0.5759717314487631
ariadna,R_8xQKr2WKx0phJsS,75,0.7866666666666666,0.04730359002897803,0.5714285714285713
ariadna,R_20GtnZKM4g0Cdvb,75,0.7733333333333333,0.048344443167598755,0.5415318230852211
ariadna,R_22Lm8dLN4OW0m3F,75,0.7733333333333333,0.048344443167598755,0.5392121431152873
ariadna,R_24G7jZADw7sEWTT,75,0.7733333333333333,0.048344443167598755,0.5421903052064632
ariadna,R_2CKp6092B4ZKBJK,75,0.7733333333333333,0.048344443167598755,0.5473908413205538
ariadna,R_2D0kRu03DxRb6wH,75,0.7733333333333333,0.048344443167598755,0.5457784111150694
ariadna,R_2DGVzDbIHoAb87J,75,0.7733333333333333,0.048344443167598755,0.5444801714898178
ariadna,R_2E7ira11RPRoW8p,75,0.7733333333333333,0.048344443167598755,0.5272525027808677
ariadna,R_2EfJ62StpPt9wxE,75,0.7733333333333333,0.048344443167598755,0.5438282647584973
ariadna,R_2FxmpRnuFGwflho,75,0.7733333333333333,0.048344443167598755,0.5438282647584973
ariadna,R_2K2hoj5Qy58bN3b,75,0.7733333333333333,0.048344443167598755,0.5444801714898178
ariadna,R_2OHQCjEESMvxjU8,75,0.7733333333333333,0.048344443167598755,0.5454545454545454
ariadna,R_2Xckd1Yw0xKeTgv,75,0.7733333333333333,0.048344443167598755,0.5435016111707841
ariadna,R_2dbQCFUBqqzWaBe,75,0.7733333333333333,0.048344443167598755,0.5438282647584973
ariadna,R_2e3fSly7KIm6OpW,75,0.7733333333333333,0.048344443167598755,0.5421903052064632
ariadna,R_2efUop61K1fhGkO,75,0.7733333333333333,0.048344443167598755,0.5324532453245324
ariadna,R_2hnCF8m3SqPbGSZ,75,0.7733333333333333,0.048344443167598755,0.5473908413205538
ariadna,R_2kvF05FTbgsDaaR,75,0.7733333333333333,0.048344443167598755,0.5454545454545454
ariadna,R_2mPMn2TSpvEYdaM,75,0.7733333333333333,0.048344443167598755,0.5464247598719317
ariadna,R_2pCqA1NBSv3X5oR,75,0.7733333333333333,0.048344443167598755,0.5493107104984093
ariadna,R_2qvWZgN5vaW1DCF,75,0.7733333333333333,0.048344443167598755,0.5461018155927376
ariadna,R_89h1siRrM4IVJC9,75,0.7733333333333333,0.048344443167598755,0.5464247598719317
ariadna,R_8EuTor8BefeZAUs,75,0.7733333333333333,0.048344443167598755,0.5444801714898178
ariadna,R_8IIXkMUWS9w354Z,75,0.7733333333333333,0.048344443167598755,0.5438282647584973
ariadna,R_8LirCuC2AoRvuYd,75,0.7733333333333333,0.048344443167598755,0.5438282647584973
ariadna,R_8XiCFPziWqPdHwt,75,0.7733333333333333,0.048344443167598755,0.5421903052064632
ariadna,R_8YUI8u1RxuQgHK1,75,0.7733333333333333,0.048344443167598755,0.5470692717584369
ariadna,R_8c2h5u0VglTUM30,75,0.7733333333333333,0.048344443167598755,0.5473908413205538
ariadna,R_8dthz0jCpCa1mCI,75,0.7733333333333333,0.048344443167598755,0.5461018155927376
ariadna,R_8h4GlFMPnAJ2zxx,75,0.7733333333333333,0.048344443167598755,0.5518453427065027
ariadna,R_8mFiyMpg1oZOJ1v,75,0.7733333333333333,0.048344443167598755,0.5444801714898178
ariadna,R_8n1R6qO1ZYkwPXy,75,0.7733333333333333,0.048344443167598755,0.5385450597176981
ariadna,R_8sdQdXDjpVMtJLj,75,0.7733333333333333,0.048344443167598755,0.5470692717584369
ariadna,R_8spM0fm9D9nu1Nk,75,0.7733333333333333,0.048344443167598755,0.5483528161530287
ariadna,R_8zPubelR6b9fuP7,75,0.7733333333333333,0.048344443167598755,0.5464247598719317
ariadna,R_26TzBcLPvyTr5Zv,75,0.76,0.04931531202375181,0.5157819225251077
ariadna,R_29tVmvYL4XcTXix,75,0.76,0.04931531202375181,0.5161290322580645
ariadna,R_2AMUxfWlH5828EG,75,0.76,0.04931531202375181,0.5098039215686275
ariadna,R_2DNEAVsGGfUWSqt,75,0.76,0.04931531202375181,0.5182012847965739
ariadna,R_2DTuFkhG8DHqKHX,75,0.76,0.04931531202375181,0.5171673819742489
ariadna,R_2RBA2Rg979vKdrP,75,0.76,0.04931531202375181,0.5157819225251077
ariadna,R_2aXmtIgbUN3e5C5,75,0.76,0.04931531202375181,0.5195729537366548
ariadna,R_2cAUjbihI6J6C21,75,0.76,0.04931531202375181,0.5051319648093842
ariadna,R_2djpmlR5vN7JNQH,75,0.76,0.04931531202375181,0.5229681978798586
ariadna,R_2eL1p44IRJ3His9,75,0.76,0.04931531202375181,0.5202558635394458
ariadna,R_2kM8o8H7PmigCta,75,0.76,0.04931531202375181,0.5205965909090909
ariadna,R_2qyXF7T1Kg2L8tz,75,0.76,0.04931531202375181,0.5054945054945055
ariadna,R_2xShV9iChqTErG0,75,0.76,0.04931531202375181,0.5212765957446809
ariadna,R_80rczTJTjafQVJp,75,0.76,0.04931531202375181,0.5195729537366548
ariadna,R_82fGGCbLWXwntWF,75,0.76,0.04931531202375181,0.5143884892086331
ariadna,R_85KnTZqRKEkmBxX,75,0.76,0.04931531202375181,0.519914651493599
ariadna,R_8AAd1O7Fx2zvNFD,75,0.76,0.04931531202375181,0.519914651493599
ariadna,R_8DeAgVVZ6jkzFW6,75,0.76,0.04931531202375181,0.5054945054945055
ariadna,R_8It0hMspcGlC0Mz,75,0.76,0.04931531202375181,0.5161290322580645
ariadna,R_8M9E9uyEozMnWMC,75,0.76,0.04931531202375181,0.5195729537366548
ariadna,R_8MfmYoCkiaW0BNI,75,0.76,0.04931531202375181,0.5192307692307693
ariadna,R_8MuyCkIZ5SObgqZ,75,0.76,0.04931531202375181,0.5161290322580645
ariadna,R_8O1WDRUTrcKv8z2,75,0.76,0.04931531202375181,0.5233050847457626
ariadna,R_8Oo9Zqbzl8gDVDI,75,0.76,0.04931531202375181,0.5283018867924529
ariadna,R_8P2a7NCt9Fi8p5O,75,0.76,0.04931531202375181,0.5263157894736843
ariadna,R_8ZIBNuHXgliKSd3,75,0.76,0.04931531202375181,0.5133381398702236
ariadna,R_8e3xi7b3YvcNMWA,75,0.76,0.04931531202375181,0.5133381398702236
ariadna,R_8e95hjn9NmWthyc,75,0.76,0.04931531202375181,0.5014771048744461
ariadna,R_8fjTCXyXD3NT5XO,75,0.76,0.04931531202375181,0.5299442896935933
ariadna,R_8jZdlhaeCPT0USi,75,0.76,0.04931531202375181,0.5157819225251076
ariadna,R_8kFIfGCWJXfUt8y,75,0.76,0.04931531202375181,0.5178571428571429
ariadna,R_8mLD85mHGrfw3FB,75,0.76,0.04931531202375181,0.5051319648093842
ariadna,R_8odKkshXB3EHE7U,75,0.76,0.04931531202375181,0.5202558635394456
ariadna,R_8oh7dZeLr4iTht3,75,0.76,0.04931531202375181,0.512987012987013
ariadna,R_8qUKJQBKxpy0TN8,75,0.76,0.04931531202375181,0.5195729537366548
ariadna,R_8qeyNCm56Ax1Umc,75,0.76,0.04931531202375181,0.5202558635394458
ariadna,R_8uxgO0V5l9TugPL,75,0.76,0.04931531202375181,0.5192307692307693
ariadna,R_21Ac0oOLwaIB6mN,75,0.7466666666666667,0.050220255615379676,0.49270202919188333
ariadna,R_21YLZF1qqGDdgJo,75,0.7466666666666667,0.050220255615379676,0.484256243213898
ariadna,R_24X0M64rFhDRyUh,75,0.7466666666666667,0.050220255615379676,0.47744774477447743
ariadna,R_2CwAzchfujMnt4Z,75,0.7466666666666667,0.050220255615379676,0.49557522123893816
ariadna,R_2N5wFosVv3Y9Lep,75,0.7466666666666667,0.050220255615379676,0.48759439050701187
ariadna,R_2PbKr1p5AgkDL4F,75,0.7466666666666667,0.050220255615379676,0.49016100178890887
ariadna,R_2lBFhZm7yPF7lSN,75,0.7466666666666667,0.050220255615379676,0.4908896034297965
ariadna,R_2pKx5El5V9r4fVi,75,0.7466666666666667,0.050220255615379676,0.4908896034297965
ariadna,R_2qX18jH7SICzKq4,75,0.7466666666666667,0.050220255615379676,0.48087431693989074
ariadna,R_2qfIkpHB5gYyM2Z,75,0.7466666666666667,0.050220255615379676,0.49197860962566853
ariadna,R_2vRI607HEp5WYQF,75,0.7466666666666667,0.050220255615379676,0.49378330373001783
ariadna,R_8CQ2M7Rk6ReKhoJ,75,0.7466666666666667,0.050220255615379676,0.4941427050053249
ariadna,R_8Jv7J4j76RhrIGt,75,0.7466666666666667,0.050220255615379676,0.4962884411452811
ariadna,R_8Kw2qpFAfGjipEg,75,0.7466666666666667,0.050220255615379676,0.49306296691568846
ariadna,R_8SXQbhZJkkgchfb,75,0.7466666666666667,0.050220255615379676,0.484256243213898
ariadna,R_8WNEq4Hm0eja2SN,75,0.7466666666666667,0.050220255615379676,0.48869752421959106
ariadna,R_8c7TugTGeIWRIPW,75,0.7466666666666667,0.050220255615379676,0.49016100178890887
ariadna,R_8ea6bKdHN7y51sR,75,0.7466666666666667,0.050220255615379676,0.4908896034297965
ariadna,R_8hHfTmY2x5Vki8h,75,0.7466666666666667,0.050220255615379676,0.4908896034297965
ariadna,R_8i3R1eNCX8f2jQa,75,0.7466666666666667,0.050220255615379676,0.4864864864864865
ariadna,R_8j2N2C4aDpCLLfb,75,0.7466666666666667,0.050220255615379676,0.49378330373001783
ariadna,R_8uW1UMLxvrgu5w4,75,0.7466666666666667,0.050220255615379676,0.4801167457132434
ariadna,R_8zCuaLKF21t8WFU,75,0.7466666666666667,0.050220255615379676,0.4977088473739867
ariadna,R_24DfxPEnc3QxvAz,75,0.7333333333333333,0.05106277908033804,0.4673295454545453
ariadna,R_2BhpMgi9i9VN3Ve,75,0.7333333333333333,0.05106277908033804,0.4661921708185052
ariadna,R_2EnVccUY7eqYqtm,75,0.7333333333333333,0.05106277908033804,0.4661921708185052
ariadna,R_2LBUYOmUI8QDCwl,75,0.7333333333333333,0.05106277908033804,0.468462083628632
ariadna,R_2MRw1iA03TDeelC,75,0.7333333333333333,0.05106277908033804,0.43778110944527726
ariadna,R_2Pq7jlsiWHjcOp2,75,0.7333333333333333,0.05106277908033804,0.46504992867332384
ariadna,R_2TDtIroKKt9q3AJ,75,0.7333333333333333,0.05106277908033804,0.4592645998558038
ariadna,R_2dRc5tpSPd6UcIU,75,0.7333333333333333,0.05106277908033804,0.4669509594882728
ariadna,R_2o6hmXc7QQyExVP,75,0.7333333333333333,0.05106277908033804,0.4619799139167862
ariadna,R_2pmWuDDl3KAbSur,75,0.7333333333333333,0.05106277908033804,0.4665718349928876
ariadna,R_2rjHLQBVSPMCXFY,75,0.7333333333333333,0.05106277908033804,0.4665718349928875
ariadna,R_2s5qfpYGM5IMQhO,75,0.7333333333333333,0.05106277908033804,0.4604316546762589
ariadna,R_82PhpuPmmvJpxNh,75,0.7333333333333333,0.05106277908033804,0.46808510638297857
ariadna,R_86yWMtFUJYB3cPf,75,0.7333333333333333,0.05106277908033804,0.467707594038325
ariadna,R_88UNDrQyDVWM2yD,75,0.7333333333333333,0.05106277908033804,0.4673295454545453
ariadna,R_8DwCiamRz9CIeet,75,0.7333333333333333,0.05106277908033804,0.46236559139784933
ariadna,R_8ISrYcfBApPJhC7,75,0.7333333333333333,0.05106277908033804,0.4646680942184153
ariadna,R_8Ph7PDa56eltpP7,75,0.7333333333333333,0.05106277908033804,0.4592645998558038
ariadna,R_8PphYrCsc225G90,75,0.7333333333333333,0.05106277908033804,0.4501466275659822
ariadna,R_8Qyajpmg88XZXEh,75,0.7333333333333333,0.05106277908033804,0.4661921708185052
ariadna,R_8VYVIYXfWSAOllT,75,0.7333333333333333,0.05106277908033804,0.4604316546762589
ariadna,R_8ojnPqTBKUGfM6y,75,0.7333333333333333,0.05106277908033804,0.4635193133047209
ariadna,R_8q6xoxTsUB5QJwd,75,0.7333333333333333,0.05106277908033804,0.4673295454545453
ariadna,R_8v8EZpiU29XJm81,75,0.7333333333333333,0.05106277908033804,0.43820224719101114
ariadna,R_25D2DplmLP7bwLT,75,0.72,0.05184592558726288,0.43447037701974867
ariadna,R_2GZHJGLu5m5qlMe,75,0.72,0.05184592558726288,0.4389027431421446
ariadna,R_2QoerUXtqAt92Pb,75,0.72,0.05184592558726288,0.44049733570159855
ariadna,R_2SAe82zv0YePNnX,75,0.72,0.05184592558726288,0.4393022427910288
ariadna,R_2TBNk4xpBd8OXZU,75,0.72,0.05184592558726288,0.44129123802766934
ariadna,R_2eUup0U4t9YhdrS,75,0.72,0.05184592558726288,0.4364937388193202
ariadna,R_2fD4JlQq1ReJTLX,75,0.72,0.05184592558726288,0.44247787610619466
ariadna,R_2oFJWm84aDiFblT,75,0.72,0.05184592558726288,0.42996742671009763
ariadna,R_2qP8nAbh45fb9iP,75,0.72,0.05184592558726288,0.439701173959445
ariadna,R_2vZiIFhb6IPh1hj,75,0.72,0.05184592558726288,0.4444444444444444
ariadna,R_2ymXQptk1ZezyUh,75,0.72,0.05184592558726288,0.4408945686900958
ariadna,R_89ncWP9zEhl069c,75,0.72,0.05184592558726288,0.44247787610619466
ariadna,R_8Fm0sPp8ZVVDZ2X,75,0.72,0.05184592558726288,0.4408945686900958
ariadna,R_8LkDrR75iGNYKkh,75,0.72,0.05184592558726288,0.43079147090711956
ariadna,R_8PjjQeyw6p1p3IR,75,0.72,0.05184592558726288,0.42622950819672123
ariadna,R_8PqAj1tO8RBuLxn,75,0.72,0.05184592558726288,0.4085617724371009
ariadna,R_8Shme1geL6acWTn,75,0.72,0.05184592558726288,0.4517925513400627
ariadna,R_8Uc7DZJoRFzEYNj,75,0.72,0.05184592558726288,0.4393022427910288
ariadna,R_8WZC8HzuMFszseR,75,0.72,0.05184592558726288,0.440099537859936
ariadna,R_8dRZwcdFSQo8enB,75,0.72,0.05184592558726288,0.4336569579288025
ariadna,R_8eLzCT5JC4uaI7R,75,0.72,0.05184592558726288,0.3883495145631067
ariadna,R_8kdkzmk5Sq5iue9,75,0.72,0.05184592558726288,0.4385026737967914
ariadna,R_8sb9TECn1tp8tQP,75,0.72,0.05184592558726288,0.44049733570159855
ariadna,R_8uEsCqTRgphT82G,75,0.72,0.05184592558726288,0.4364937388193202
ariadna,R_2CCw67D4KX5YFnr,75,0.7066666666666667,0.052572348738208874,0.4190140845070423
ariadna,R_2D8fUKQncCb5PPw,75,0.7066666666666667,0.052572348738208874,0.4086021505376344
ariadna,R_2Eb4DpTmONcaSzq,75,0.7066666666666667,0.052572348738208874,0.41239316239316237
ariadna,R_2MtlqmTvJZLvUFI,75,0.7066666666666667,0.052572348738208874,0.40217391304347827
ariadna,R_2QKVZBZk5Elqz9J,75,0.7066666666666667,0.052572348738208874,0.41489361702127653
ariadna,R_2TphhY5YNOWWXMy,75,0.7066666666666667,0.052572348738208874,0.41696113074204944
ariadna,R_2ckhP1DzEer43W5,75,0.7066666666666667,0.052572348738208874,0.41489361702127653
ariadna,R_83mz5PxONQbuCWV,75,0.7066666666666667,0.052572348738208874,0.4128113879003558
ariadna,R_895j3yH6K4zwZRo,75,0.7066666666666667,0.052572348738208874,0.4086021505376344
ariadna,R_8IfIvXLkxIjwxSU,75,0.7066666666666667,0.052572348738208874,0.41696113074204955
ariadna,R_8LOjrv9sQ4B0U27,75,0.7066666666666667,0.052572348738208874,0.41239316239316237
ariadna,R_8Q6Cc6J0tLhizyo,75,0.7066666666666667,0.052572348738208874,0.40987124463519314
ariadna,R_8SjiJahrKz1HMjm,75,0.7066666666666667,0.052572348738208874,0.41489361702127653
ariadna,R_8VpVgwjI7LkTg6E,75,0.7066666666666667,0.052572348738208874,0.4119743406985032
ariadna,R_8g1Pz5LEyjO9avu,75,0.7066666666666667,0.052572348738208874,0.41489361702127653
ariadna,R_8gkf2mcuqITru4H,75,0.7066666666666667,0.052572348738208874,0.41113490364025695
ariadna,R_8kFgspI5e92LOb8,75,0.7066666666666667,0.052572348738208874,0.4136460554371002
ariadna,R_8pOPazTA4b17hfP,75,0.7066666666666667,0.052572348738208874,0.4144783534421576
ariadna,R_8qEA05Njop5EXwn,75,0.7066666666666667,0.052572348738208874,0.4136460554371003
ariadna,R_8w4wVy8jEewu6ST,75,0.7066666666666667,0.052572348738208874,0.40987124463519314
ariadna,R_2Hum0GmcTqPkKzH,75,0.6933333333333334,0.05324437024665578,0.3979057591623037
ariadna,R_2LaQWS8kfhthIFb,75,0.6933333333333334,0.05324437024665578,0.3859024563901745
ariadna,R_2LjaJpTrc3Jttq8,75,0.6933333333333334,0.05324437024665578,0.3859024563901745
ariadna,R_2MSvW8xdHIr7M2P,75,0.6933333333333334,0.05324437024665578,0.3765811348030358
ariadna,R_2Sjn4FKTH05fOff,75,0.6933333333333334,0.05324437024665578,0.3765811348030359
ariadna,R_2npyMEXos3wZv1v,75,0.6933333333333334,0.05324437024665578,0.3872113676731795
ariadna,R_2ozIYzvFvoQ5b0H,75,0.6933333333333334,0.05324437024665578,0.3756786102062975
ariadna,R_2tv9eyE5oPDjbmp,75,0.6933333333333334,0.05324437024665578,0.38764643237486696
ariadna,R_7EJ5snHwgr8q8cV,75,0.6933333333333334,0.05324437024665578,0.3872113676731795
ariadna,R_81G7PjzN5YwoGoP,75,0.6933333333333334,0.05324437024665578,0.3828264758497318
ariadna,R_86gT3R31cSrufVS,75,0.6933333333333334,0.05324437024665578,0.38061041292639153
ariadna,R_872lgtV1UKdDlZA,75,0.6933333333333334,0.05324437024665578,0.3863393810032018
ariadna,R_87p2b8DhQIqjBrT,75,0.6933333333333334,0.05324437024665578,0.3991640543364681
ariadna,R_8F3BSHWfeTili5S,75,0.6933333333333334,0.05324437024665578,0.3797195253505933
ariadna,R_8FIFhbShJ93dwWL,75,0.6933333333333334,0.05324437024665578,0.3863393810032018
ariadna,R_8MosbX1UThWwFxM,75,0.6933333333333334,0.05324437024665578,0.39153439153439157
ariadna,R_8Qhd6yFHU9QTlrH,75,0.6933333333333334,0.05324437024665578,0.39024390243902446
ariadna,R_8SprXchn4QZGT9B,75,0.6933333333333334,0.05324437024665578,0.3863393810032018
ariadna,R_8cfUSSeagGLfY9X,75,0.6933333333333334,0.05324437024665578,0.3837084673097536
ariadna,R_8irdO1eEpfzrvqh,75,0.6933333333333334,0.05324437024665578,0.3872113676731795
ariadna,R_8wigV6Wu6IKKt8l,75,0.6933333333333334,0.05324437024665578,0.36557557925708
ariadna,R_8yEcl73X47TDK49,75,0.6933333333333334,0.05324437024665578,0.38238453276047274
ariadna,R_21tTtfR2FOP38g3,75,0.68,0.05386402633793108,0.2957746478873241
ariadna,R_22bS1hdVCT3tZtL,75,0.68,0.05386402633793108,0.35344827586206906
ariadna,R_27PEO0DDESmYLrW,75,0.68,0.05386402633793108,0.35897435897435903
ariadna,R_2F3HpPY60bo9CFP,75,0.68,0.05386402633793108,0.35111751982696476
ariadna,R_2OCadZxJRyr6Kkv,75,0.68,0.05386402633793108,0.364406779661017
ariadna,R_2SrcDdKBoGjO4HT,75,0.68,0.05386402633793108,0.3612491128459902
ariadna,R_2V4QglgMTXrTKb6,75,0.68,0.05386402633793108,0.3576017130620986
ariadna,R_2etBDmEgBjxj5eW,75,0.68,0.05386402633793108,0.33530280649926153
ariadna,R_2kLM3hBgqBwn4ak,75,0.68,0.05386402633793108,0.36034115138592754
ariadna,R_2rOAwk2eotMonnO,75,0.68,0.05386402633793108,0.337748344370861
ariadna,R_2y1RITt66YhKnXv,75,0.68,0.05386402633793108,0.35897435897435903
ariadna,R_2zGV4atFCh2fyuZ,75,0.68,0.05386402633793108,0.3670886075949368
ariadna,R_8KqbBavY8AWla13,75,0.68,0.05386402633793108,0.35943060498220647
ariadna,R_8PobAiBYSdrkLw9,75,0.68,0.05386402633793108,0.35111751982696476
ariadna,R_8Uc6gwvbLk3Qhz4,75,0.68,0.05386402633793108,0.375
ariadna,R_8ZE68YJAPlMLxla,75,0.68,0.05386402633793108,0.3576017130620986
ariadna,R_8igsQWMjOVLKGMg,75,0.68,0.05386402633793108,0.34210526315789475
ariadna,R_8lEysZdfxLUkaLQ,75,0.68,0.05386402633793108,0.33530280649926153
